timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
3037.00;92.19;veh127;-1184885424#2_0;16.03;0.00;10.21;veh_passenger;507.59;757.91
3037.00;90.51;veh128;-737699689#1_0;18.49;0.00;14.47;veh_passenger;283.97;761.54
3037.00;270.57;veh129;5339010#0_0;26.11;0.00;10.84;veh_passenger;869.69;364.42
3038.00;268.47;veh124;234193576#2_0;112.39;0.00;0.00;veh_passenger;226.84;366.55
3038.00;269.70;veh125;:cluster_37985166_5738620406_5738620407_5738620408_4_0;1.25;0.00;2.25;veh_passenger;217.10;366.39
3038.00;269.45;veh126;1184885420_1;105.03;0.00;12.87;veh_passenger;371.73;770.53
3038.00;92.19;veh127;-1184885424#2_0;27.00;0.00;10.97;veh_passenger;518.64;757.49
3038.00;90.51;veh128;-737699689#1_0;32.94;0.00;14.45;veh_passenger;298.42;761.41
3038.00;270.57;veh129;5339010#0_0;36.99;0.00;10.89;veh_passenger;858.81;364.53
3039.00;268.47;veh124;234193576#2_0;113.94;0.00;1.55;veh_passenger;225.29;366.51
3039.00;273.41;veh125;:cluster_37985166_5738620406_5738620407_5738620408_4_0;5.19;0.00;3.94;veh_passenger;213.16;366.63
3039.00;269.96;veh126;:cluster_38035929_8413332365_13_1;10.53;0.00;12.66;veh_passenger;359.04;770.50
3039.00;92.01;veh127;:cluster_12727039321_9246506814_15_0;1.48;0.00;10.83;veh_passenger;529.50;757.09
3039.00;90.51;veh128;-737699689#1_0;47.16;0.00;14.22;veh_passenger;312.63;761.28
3039.00;270.57;veh129;5339010#0_0;47.25;0.00;10.25;veh_passenger;848.55;364.63
3040.00;268.47;veh124;234193576#2_0;117.65;0.00;3.71;veh_passenger;221.57;366.41
3040.00;285.06;veh125;:cluster_37985166_5738620406_5738620407_5738620408_4_0;10.88;0.00;5.69;veh_passenger;207.67;367.96
3040.00;270.52;veh126;737699689#0_1;9.50;0.00;13.63;veh_passenger;345.41;770.59
3040.00;91.18;veh127;-1184885424#1_0;4.25;0.00;10.74;veh_passenger;540.05;756.84
3040.00;90.51;veh128;-737699689#0_0;3.73;0.00;14.79;veh_passenger;327.43;761.15
3040.00;270.57;veh129;5339010#0_0;57.56;0.00;10.31;veh_passenger;838.24;364.73
3041.00;267.23;veh124;:cluster_37985166_5738620406_5738620407_5738620408_6_0;1.70;0.00;4.93;veh_passenger;216.65;366.17
3041.00;325.64;veh125;:cluster_37985166_5738620406_5738620407_5738620408_4_0;18.34;0.00;7.46;veh_passenger;202.85;373.10
3041.00;270.52;veh126;737699689#0_1;22.31;0.00;12.81;veh_passenger;332.61;770.70
3041.00;91.12;veh127;-1184885424#1_0;14.71;0.00;10.46;veh_passenger;550.51;756.63
3041.00;90.50;veh128;-737699689#0_0;18.22;0.00;14.49;veh_passenger;341.91;761.02
3041.00;270.57;veh129;5339010#0_0;68.10;0.00;10.54;veh_passenger;827.70;364.83
3042.00;264.83;veh124;:cluster_37985166_5738620406_5738620407_5738620408_6_0;6.11;0.00;4.41;veh_passenger;212.25;365.77
3042.00;359.92;veh125;237754737#1_0;6.65;0.00;9.24;veh_passenger;202.24;382.27
3042.00;270.54;veh126;:cluster_7025251706_7025251707_13_1;4.20;0.00;13.03;veh_passenger;319.58;770.82
3042.00;91.12;veh127;-1184885424#1_0;24.87;0.00;10.15;veh_passenger;560.66;756.43
3042.00;89.19;veh128;:cluster_38035929_8413332365_16_0;1.03;0.00;13.88;veh_passenger;355.76;761.02
3042.00;270.54;veh129;5339010#1_0;3.77;0.00;10.55;veh_passenger;817.15;364.93
3043.00;255.54;veh124;:cluster_37985166_5738620406_5738620407_5738620408_18_0;4.88;0.00;6.53;veh_passenger;205.90;364.39
3043.00;359.92;veh125;237754737#1_0;17.90;0.00;11.25;veh_passenger;202.23;393.52
3043.00;270.49;veh126;737699689#1_1;8.09;0.00;13.34;veh_passenger;306.24;770.94
3043.00;91.12;veh127;-1184885424#1_0;35.54;0.00;10.68;veh_passenger;571.34;756.22
3043.00;82.82;veh128;-1184885420_0;0.25;0.00;14.61;veh_passenger;369.92;764.11
3043.00;270.57;veh129;5339010#1_0;13.75;0.00;9.98;veh_passenger;807.17;365.03
3044.00;216.93;veh124;:cluster_37985166_5738620406_5738620407_5738620408_18_0;13.84;0.00;8.95;veh_passenger;199.54;358.86
3044.00;359.96;veh125;:13280094084_2_0;0.29;0.00;12.79;veh_passenger;202.21;406.30
3044.00;270.49;veh126;737699689#1_1;21.26;0.00;13.17;veh_passenger;293.08;771.05
3044.00;91.12;veh127;-1184885424#1_0;45.51;0.00;9.97;veh_passenger;581.31;756.03
3044.00;89.45;veh128;-1184885420_0;14.36;0.00;14.11;veh_passenger;384.03;764.25
3044.00;270.57;veh129;5339010#1_0;24.96;0.00;11.21;veh_passenger;795.96;365.14
3045.00;180.37;veh124;-1447431934#1_0;2.56;0.00;10.24;veh_passenger;198.97;348.70
3045.00;1.21;veh125;1447431933#0_0;6.63;0.00;14.26;veh_passenger;202.42;420.56
3045.00;270.49;veh126;737699689#1_1;34.81;0.00;13.55;veh_passenger;279.53;771.17
3045.00;91.12;veh127;-1184885424#1_0;55.64;0.00;10.13;veh_passenger;591.44;755.83
3045.00;89.45;veh128;-1184885420_0;28.45;0.00;14.09;veh_passenger;398.11;764.38
3045.00;270.57;veh129;5339010#1_0;35.40;0.00;10.44;veh_passenger;785.52;365.24
3046.00;180.33;veh124;-1447431934#1_0;14.23;0.00;11.67;veh_passenger;198.90;337.03
3046.00;2.00;veh125;1447431933#1_0;0.00;0.00;12.31;veh_passenger;202.81;432.87
3046.00;270.49;veh126;737699689#1_1;48.18;0.00;13.37;veh_passenger;266.16;771.28
3046.00;91.12;veh127;-1184885424#1_0;66.01;0.00;10.36;veh_passenger;601.80;755.63
3046.00;89.45;veh128;-1184885420_0;43.05;0.00;14.59;veh_passenger;412.70;764.52
3046.00;270.57;veh129;5339010#1_0;46.01;0.00;10.61;veh_passenger;774.91;365.34
3047.00;180.33;veh124;-1447431934#1_0;28.13;0.00;13.90;veh_passenger;198.82;323.13
3047.00;2.60;veh125;1447431933#1_0;8.38;0.00;8.38;veh_passenger;203.19;441.24
3047.00;270.27;veh126;1184885425#0_2;3.66;0.00;12.81;veh_passenger;253.88;771.36
3047.00;91.05;veh127;:6610738786_2_0;1.43;0.00;6.49;veh_passenger;608.29;755.51
3047.00;89.45;veh128;-1184885420_0;57.21;0.00;14.16;veh_passenger;426.86;764.66
3047.00;316.08;veh129;:cluster_12727039305_12727039306_3_0;6.21;0.00;7.81;veh_passenger;768.88;369.11
3048.00;177.98;veh124;:1509407333_13_0;6.74;0.00;15.95;veh_passenger;199.31;307.19
3048.00;356.07;veh125;:cluster_37985163_5738652931_10_0;2.06;0.00;4.04;veh_passenger;202.81;445.22
3048.00;270.21;veh126;1184885425#0_2;16.94;0.00;13.28;veh_passenger;240.56;771.41
3048.00;90.88;veh127;:6610738786_2_0;4.85;0.00;3.42;veh_passenger;611.71;755.46
3048.00;89.45;veh128;-1184885420_0;70.94;0.00;13.73;veh_passenger;440.58;764.79
3048.00;354.16;veh129;:cluster_12727039305_12727039306_3_0;13.35;0.00;7.14;veh_passenger;767.78;376.12
3049.00;177.92;veh124;-1447431934#0_0;13.35;0.00;17.36;veh_passenger;199.93;289.85
3049.00;311.72;veh125;:cluster_37985163_5738652931_22_0;5.83;0.00;6.60;veh_passenger;198.78;450.04
3049.00;270.21;veh126;1184885425#0_2;25.72;0.00;8.78;veh_passenger;231.76;771.44
3049.00;90.87;veh127;:6610738786_2_0;5.14;0.00;0.29;veh_passenger;612.00;755.45
3049.00;89.45;veh128;-1184885420_0;85.50;0.00;14.56;veh_passenger;455.13;764.92
3049.00;0.07;veh129;-238004809#15_0;6.21;0.00;7.17;veh_passenger;767.73;383.29
3050.00;180.01;veh124;-358730881#2_0;10.83;0.00;19.09;veh_passenger;200.09;270.76
3050.00;279.12;veh125;:cluster_37985163_5738652931_22_0;14.27;0.00;8.44;veh_passenger;190.59;451.85
3050.00;270.65;veh126;1184885425#0_2;30.95;0.00;5.23;veh_passenger;226.51;771.50
3050.00;90.87;veh127;:6610738786_2_0;5.16;0.00;0.03;veh_passenger;612.02;755.45
3050.00;89.45;veh128;-1184885420_0;99.41;0.00;13.91;veh_passenger;469.04;765.06
3050.00;0.07;veh129;-238004809#15_0;15.24;0.00;9.03;veh_passenger;767.74;392.32
3051.00;180.01;veh124;-358730881#2_0;26.35;0.00;15.53;veh_passenger;200.08;255.24
3051.00;270.25;veh125;-5339888#4_0;6.35;0.00;10.88;veh_passenger;179.72;452.23
3051.00;270.96;veh126;1184885425#0_2;31.68;0.00;0.73;veh_passenger;225.77;771.53
3051.00;90.87;veh127;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
3051.00;101.58;veh128;:cluster_1905962826_2716410169_9246710870_25_0;6.41;0.00;14.04;veh_passenger;482.93;763.99
3051.00;0.05;veh129;:5371279621_5_0;0.91;0.00;10.77;veh_passenger;767.75;403.09
3052.00;180.01;veh124;-358730881#2_0;37.38;0.00;11.03;veh_passenger;200.08;244.21
3052.00;270.25;veh125;-5339888#4_0;18.80;0.00;12.46;veh_passenger;167.27;452.28
3052.00;271.04;veh126;1184885425#0_2;31.88;0.00;0.19;veh_passenger;225.58;771.54
3052.00;90.87;veh127;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
3052.00;92.19;veh128;-1184885424#2_0;5.81;0.00;14.71;veh_passenger;497.30;758.31
3052.00;359.73;veh129;-238004809#14_0;4.57;0.00;13.11;veh_passenger;767.72;416.20
3053.00;180.01;veh124;-358730881#2_0;44.70;0.00;7.32;veh_passenger;200.08;236.89
3053.00;270.25;veh125;-5339888#4_0;32.65;0.00;13.84;veh_passenger;153.42;452.34
3053.00;271.04;veh126;:cluster_12893603029_12893603030_37985146_6563509250_#1more_7_0;0.55;0.00;1.56;veh_passenger;224.02;771.55
3053.00;90.87;veh127;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
3053.00;92.19;veh128;-1184885424#2_0;19.75;0.00;13.94;veh_passenger;511.34;757.77
3053.00;359.71;veh129;-238004809#14_0;15.13;0.00;10.56;veh_passenger;767.66;426.75
3054.00;206.96;veh124;:37985171_0_0;5.44;0.00;5.64;veh_passenger;197.87;232.03
3054.00;270.25;veh125;-5339888#4_0;48.07;0.00;15.42;veh_passenger;138.00;452.41
3054.00;267.78;veh126;:cluster_12893603029_12893603030_37985146_6563509250_#1more_7_0;3.85;0.00;3.29;veh_passenger;220.73;771.34
3054.00;90.87;veh127;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
3054.00;92.19;veh128;-1184885424#2_0;33.95;0.00;14.20;veh_passenger;525.65;757.22
3054.00;359.71;veh129;-238004809#14_0;22.58;0.00;7.46;veh_passenger;767.63;434.21
3055.00;265.98;veh124;:5728125071_0_0;0.81;0.00;5.97;veh_passenger;192.07;231.20
3055.00;270.24;veh125;:5428059287_0_0;7.24;0.00;15.63;veh_passenger;122.37;452.48
3055.00;266.42;veh126;:cluster_12893603029_12893603030_37985146_6563509250_#1more_7_0;9.50;0.00;5.66;veh_passenger;215.09;770.99
3055.00;90.87;veh127;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
3055.00;91.25;veh128;-1184885424#1_0;3.48;0.00;13.85;veh_passenger;539.28;756.85
3055.00;359.00;veh129;:cluster_12143552142_12143552170_2458643668_5733933914_5_0;6.25;0.00;9.70;veh_passenger;767.50;443.90
3056.00;268.17;veh124;5339320#1_0;3.30;0.00;7.59;veh_passenger;184.48;231.02
3056.00;270.24;veh125;-5339888#3_0;13.29;0.00;15.46;veh_passenger;106.92;452.54
3056.00;248.57;veh126;:cluster_12893603029_12893603030_37985146_6563509250_#1more_20_0;4.00;0.00;7.87;veh_passenger;207.71;768.34
3056.00;90.87;veh127;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
3056.00;91.12;veh128;-1184885424#1_0;17.44;0.00;13.95;veh_passenger;553.24;756.58
3056.00;359.00;veh129;:cluster_12143552142_12143552170_2458643668_5733933914_5_0;18.07;0.00;11.82;veh_passenger;767.29;455.72
3057.00;267.52;veh124;5339320#1_0;12.85;0.00;9.55;veh_passenger;174.93;230.60
3057.00;270.24;veh125;-5339888#3_0;25.62;0.00;12.33;veh_passenger;94.59;452.60
3057.00;207.90;veh126;:cluster_12893603029_12893603030_37985146_6563509250_#1more_20_0;13.61;0.00;9.61;veh_passenger;202.23;760.86
3057.00;90.87;veh127;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
3057.00;91.12;veh128;-1184885424#1_0;32.03;0.00;14.59;veh_passenger;567.82;756.29
3057.00;0.32;veh129;:cluster_10858213879_9023391829_2_0;1.76;0.00;13.50;veh_passenger;767.26;469.22
3058.00;268.96;veh124;:5423608751_0_0;8.04;0.00;12.05;veh_passenger;162.89;230.28
3058.00;270.24;veh125;:6831350585_0_0;0.08;0.00;8.37;veh_passenger;86.22;452.63
3058.00;179.74;veh126;1374548060#1_0;5.58;0.00;10.85;veh_passenger;201.25;750.10
3058.00;90.87;veh127;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
3058.00;91.12;veh128;-1184885424#1_0;45.90;0.00;13.87;veh_passenger;581.69;756.02
3058.00;0.25;veh129;-238004809#10_0;4.54;0.00;13.15;veh_passenger;767.32;482.37
3058.00;92.20;veh130;-1184885424#2_2;5.10;0.00;0.00;veh_passenger;496.60;764.73
3059.00;270.28;veh124;5339320#2_0;12.22;0.00;13.50;veh_passenger;149.39;230.32
3059.00;270.23;veh125;:6831350585_0_0;4.25;0.00;4.17;veh_passenger;82.05;452.65
3059.00;180.21;veh126;1374548060#2_0;2.25;0.00;12.62;veh_passenger;201.23;737.48
3059.00;90.87;veh127;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
3059.00;91.12;veh128;-1184885424#1_0;56.89;0.00;10.99;veh_passenger;592.68;755.81
3059.00;0.25;veh129;-238004809#10_0;17.66;0.00;13.12;veh_passenger;767.38;495.50
3059.00;92.20;veh130;-1184885424#2_2;6.81;0.00;1.71;veh_passenger;498.31;764.67
3060.00;270.37;veh124;:2804451057_0_0;5.16;0.00;13.48;veh_passenger;135.91;230.39
3060.00;235.53;veh125;:cluster_37974747_6831335382_6831335383_10_0;1.65;0.00;4.20;veh_passenger;79.61;450.42
3060.00;179.82;veh126;:7025911058_1_0;6.30;0.00;12.73;veh_passenger;201.20;724.75
3060.00;90.87;veh127;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
3060.00;91.12;veh128;-1184885424#1_0;64.32;0.00;7.44;veh_passenger;600.11;755.66
3060.00;359.74;veh129;-238004809#9_0;3.38;0.00;13.70;veh_passenger;767.35;509.19
3060.00;92.20;veh130;-1184885424#2_2;11.01;0.00;4.20;veh_passenger;502.49;764.51
3061.00;270.30;veh124;5339320#3_0;9.83;0.00;14.08;veh_passenger;121.84;230.47
3061.00;130.04;veh125;:6831350585_1_0;1.39;0.00;3.36;veh_passenger;82.61;449.44
3061.00;179.82;veh126;:37954746_6_0;7.66;0.00;13.38;veh_passenger;201.27;711.38
3061.00;90.87;veh127;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
3061.00;91.12;veh128;-1184885424#1_0;68.53;0.00;4.20;veh_passenger;604.32;755.58
3061.00;359.64;veh129;-238004809#9_0;16.15;0.00;12.77;veh_passenger;767.27;521.96
3061.00;92.20;veh130;-1184885424#2_2;17.06;0.00;6.05;veh_passenger;508.52;764.28
3062.00;270.30;veh124;5339320#3_0;23.54;0.00;13.70;veh_passenger;108.13;230.54
3062.00;90.23;veh125;5339888#3_0;1.54;0.00;5.21;veh_passenger;87.82;449.42
3062.00;180.56;veh126;-5328776#2_0;11.34;0.00;13.11;veh_passenger;201.17;698.26
3062.00;90.87;veh127;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
3062.00;91.12;veh128;-1184885424#1_0;68.66;0.00;0.13;veh_passenger;604.45;755.58
3062.00;359.64;veh129;-238004809#9_0;27.34;0.00;11.19;veh_passenger;767.20;533.15
3062.00;92.20;veh130;-1184885424#2_2;25.56;0.00;8.50;veh_passenger;516.98;763.95
3063.00;270.30;veh124;5339320#3_0;37.69;0.00;14.15;veh_passenger;93.98;230.62
3063.00;90.24;veh125;5339888#3_0;8.13;0.00;6.58;veh_passenger;94.41;449.40
3063.00;180.56;veh126;-5328776#2_0;24.43;0.00;13.09;veh_passenger;201.04;685.17
3063.00;90.87;veh127;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
3063.00;91.12;veh128;-1184885424#1_0;68.71;0.00;0.05;veh_passenger;604.50;755.58
3063.00;359.64;veh129;-238004809#9_0;34.03;0.00;6.69;veh_passenger;767.16;539.84
3063.00;92.20;veh130;-1184885424#2_2;36.22;0.00;10.67;veh_passenger;527.61;763.54
3064.00;270.26;veh124;:cluster_37974753_5728202177_2_0;5.21;0.00;13.09;veh_passenger;80.89;230.68
3064.00;90.24;veh125;5339888#3_0;16.70;0.00;8.58;veh_passenger;102.98;449.36
3064.00;180.56;veh126;-5328776#2_0;38.05;0.00;13.62;veh_passenger;200.91;671.55
3064.00;90.87;veh127;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
3064.00;91.12;veh128;-1184885424#1_0;68.72;0.00;0.02;veh_passenger;604.51;755.58
3064.00;0.22;veh129;:cluster_10858213875_12143552144_12147800406_12147800408_#1more_5_0;6.23;0.00;8.65;veh_passenger;767.16;548.48
3064.00;58.70;veh130;-1184885424#1_3;4.00;0.00;12.08;veh_passenger;539.99;766.44
3065.00;270.26;veh124;:cluster_37974753_5728202177_2_0;16.78;0.00;11.57;veh_passenger;69.33;230.74
3065.00;90.24;veh125;5339888#3_0;27.67;0.00;10.97;veh_passenger;113.95;449.32
3065.00;180.24;veh126;:2366289498_1_0;10.63;0.00;13.84;veh_passenger;200.84;657.72
3065.00;90.87;veh127;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
3065.00;91.12;veh128;-1184885424#1_0;68.73;0.00;0.01;veh_passenger;604.52;755.58
3065.00;0.22;veh129;:cluster_10858213875_12143552144_12147800406_12147800408_#1more_5_0;17.10;0.00;10.87;veh_passenger;767.21;559.35
3065.00;91.12;veh130;-1184885424#1_3;17.15;0.00;13.15;veh_passenger;553.13;766.18
3066.00;270.12;veh124;245340106#1_0;3.12;0.00;10.87;veh_passenger;58.45;230.76
3066.00;90.24;veh125;:5428059287_6_0;6.21;0.00;12.46;veh_passenger;126.40;449.26
3066.00;179.93;veh126;-5328776#1_0;9.64;0.00;13.34;veh_passenger;200.83;644.37
3066.00;90.87;veh127;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
3066.00;91.12;veh128;-1184885424#1_0;68.74;0.00;0.01;veh_passenger;604.53;755.58
3066.00;359.83;veh129;-238004809#6_0;6.55;0.00;12.62;veh_passenger;767.21;571.97
3066.00;91.12;veh130;-1184885424#1_3;29.74;0.00;12.59;veh_passenger;565.72;765.94
3067.00;270.12;veh124;245340106#1_0;14.25;0.00;11.12;veh_passenger;47.32;230.78
3067.00;90.25;veh125;5339888#4_0;11.20;0.00;14.39;veh_passenger;140.79;449.20
3067.00;179.93;veh126;-5328776#1_0;22.65;0.00;13.01;veh_passenger;200.85;631.36
3067.00;93.04;veh127;:cluster_2058701942_6550558469_6610738787_19_0;1.54;0.00;2.54;veh_passenger;614.49;755.23
3067.00;91.12;veh128;-1184885424#1_0;68.74;0.00;0.00;veh_passenger;604.53;755.58
3067.00;359.83;veh129;-238004809#6_0;19.34;0.00;12.79;veh_passenger;767.17;584.76
3067.00;91.12;veh130;-1184885424#1_3;42.89;0.00;13.15;veh_passenger;578.87;765.68
3068.00;270.12;veh124;:8477170127_0_0;1.37;0.00;11.43;veh_passenger;35.89;230.80
3068.00;90.25;veh125;5339888#4_0;27.05;0.00;15.84;veh_passenger;156.64;449.13
3068.00;179.93;veh126;-5328776#1_0;36.10;0.00;13.45;veh_passenger;200.86;617.91
3068.00;103.20;veh127;:cluster_2058701942_6550558469_6610738787_19_0;5.58;0.00;4.04;veh_passenger;618.35;754.23
3068.00;91.12;veh128;:6610738786_2_0;0.08;0.00;2.41;veh_passenger;606.94;755.53
3068.00;359.83;veh129;-238004809#6_0;33.01;0.00;13.68;veh_passenger;767.13;598.43
3068.00;91.12;veh130;-1184885424#1_3;55.99;0.00;13.10;veh_passenger;591.97;765.42
3069.00;270.11;veh124;245340106#2_0;3.06;0.00;11.10;veh_passenger;24.80;230.83
3069.00;90.25;veh125;5339888#4_0;41.97;0.00;14.92;veh_passenger;171.56;449.06
3069.00;180.18;veh126;:37946314_6_0;9.46;0.00;13.75;veh_passenger;200.84;604.16
3069.00;137.41;veh127;:cluster_2058701942_6550558469_6610738787_19_0;11.14;0.00;5.56;veh_passenger;622.13;750.38
3069.00;90.95;veh128;:6610738786_2_0;3.42;0.00;3.34;veh_passenger;610.28;755.48
3069.00;359.94;veh129;:12945463270_6_0;9.41;0.00;12.76;veh_passenger;767.11;611.20
3069.00;91.12;veh130;-1184885424#1_3;67.58;0.00;11.59;veh_passenger;603.56;765.20
3070.00;270.10;veh124;245340106#2_0;14.51;0.00;11.45;veh_passenger;13.35;230.85
3070.00;180.38;veh126;-5328776#0_0;12.67;0.00;12.69;veh_passenger;200.76;591.47
3070.00;174.78;veh127;-1360997321#0_0;2.06;0.00;6.08;veh_passenger;622.78;744.35
3070.00;94.52;veh128;:cluster_2058701942_6550558469_6610738787_19_0;2.56;0.00;5.32;veh_passenger;615.51;755.08
3070.00;0.14;veh129;-238004809#5_0;13.30;0.00;13.30;veh_passenger;767.14;624.50
3070.00;90.94;veh130;:6610738786_2_3;3.60;0.00;7.09;veh_passenger;610.66;765.08
3071.00;180.16;veh126;-956457552#1_0;6.97;0.00;12.78;veh_passenger;200.73;578.69
3071.00;180.00;veh127;-1360997321#0_0;9.74;0.00;7.68;veh_passenger;622.78;736.67
3071.00;120.31;veh128;:cluster_2058701942_6550558469_6610738787_19_0;8.62;0.00;6.05;veh_passenger;620.75;752.48
3071.00;0.14;veh129;-238004809#5_0;23.96;0.00;10.66;veh_passenger;767.17;635.16
3071.00;83.02;veh130;:cluster_2058701942_6550558469_6610738787_25_0;1.20;0.00;3.77;veh_passenger;614.27;765.69
3072.00;180.14;veh126;:cluster_2366289499_8851777357_8851777361_1_0;5.29;0.00;13.03;veh_passenger;200.70;565.66
3072.00;206.33;veh127;:12599795682_0_0;7.89;0.00;10.16;veh_passenger;619.71;726.91
3072.00;173.11;veh128;-1360997321#0_0;1.11;0.00;7.66;veh_passenger;622.78;745.29
3072.00;0.14;veh129;-238004809#5_0;30.71;0.00;6.75;veh_passenger;767.18;641.91
3072.00;7.15;veh130;:cluster_2058701942_6550558469_6610738787_48_0;3.22;0.00;3.46;veh_passenger;613.30;768.22
3073.00;180.14;veh126;:cluster_2366289499_8851777357_8851777361_1_0;18.67;0.00;13.38;veh_passenger;200.66;552.28
3073.00;179.76;veh127;-1361051335_0;11.71;0.00;12.24;veh_passenger;619.65;714.65
3073.00;180.00;veh128;-1360997321#0_0;10.19;0.00;9.08;veh_passenger;622.78;736.21
3073.00;359.92;veh129;:cluster_12945463271_12945463272_12945463274_9023391826_9_0;5.97;0.00;8.83;veh_passenger;767.18;650.74
3073.00;291.42;veh130;:6610738786_0_1;2.70;0.00;2.89;veh_passenger;611.09;768.26
3074.00;180.03;veh126;-959987782#0_0;3.55;0.00;13.57;veh_passenger;200.64;538.71
3074.00;154.68;veh127;:2178374775_1_0;1.09;0.00;14.76;veh_passenger;622.83;701.06
3074.00;197.44;veh128;-1361051335_0;0.89;0.00;11.13;veh_passenger;619.60;725.47
3074.00;359.92;veh129;:cluster_12945463271_12945463272_12945463274_9023391826_9_0;16.47;0.00;10.49;veh_passenger;767.17;661.24
3074.00;270.86;veh130;:6610738786_0_1;7.88;0.00;5.17;veh_passenger;607.21;768.32
3075.00;179.98;veh126;-959987782#0_0;16.35;0.00;12.79;veh_passenger;200.65;525.91
3075.00;179.22;veh127;-5327713#12_0;10.72;0.00;16.33;veh_passenger;622.96;684.74
3075.00;179.76;veh128;-1361051335_0;13.55;0.00;12.66;veh_passenger;619.66;712.81
3075.00;359.92;veh129;:cluster_12945463271_12945463272_12945463274_9023391826_9_0;28.29;0.00;11.83;veh_passenger;767.15;673.06
3075.00;271.13;veh130;1184885424#1_1;6.76;0.00;6.89;veh_passenger;600.35;768.45
3076.00;180.00;veh126;:cluster_37946269_6783466884_8851777372_8888984708_#1more_6_0;0.21;0.00;12.59;veh_passenger;200.65;513.33
3076.00;181.17;veh127;:cluster_37975514_6550558473_6790632209_25_0;3.36;0.00;17.72;veh_passenger;623.03;667.02
3076.00;175.99;veh128;:2178374775_1_0;3.36;0.00;15.20;veh_passenger;622.82;698.79
3076.00;359.90;veh129;-238004809#2_0;13.00;0.00;13.34;veh_passenger;767.15;686.41
3076.00;271.13;veh130;1184885424#1_1;15.91;0.00;9.15;veh_passenger;591.20;768.63
3077.00;180.40;veh126;-960905015#0_0;1.38;0.00;13.11;veh_passenger;200.54;500.22
3077.00;182.61;veh127;:6790632210_0_0;3.72;0.00;17.74;veh_passenger;622.33;649.29
3077.00;179.22;veh128;-5327713#12_0;13.96;0.00;17.30;veh_passenger;623.00;681.49
3077.00;359.90;veh129;-238004809#2_0;26.27;0.00;13.27;veh_passenger;767.12;699.68
3077.00;271.13;veh130;1184885424#1_1;27.47;0.00;11.56;veh_passenger;579.65;768.86
3078.00;180.08;veh126;-960905015#0_0;13.94;0.00;12.56;veh_passenger;200.52;487.66
3078.00;180.82;veh127;-5327713#9_0;15.71;0.00;17.89;veh_passenger;622.00;631.40
